name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
New York,2023-12-11,10,3.6,5.8,7.1,-0.2,2.1,-0.1,67.4,14.955,100,41.67,rain,0,0,61,47.5,305.5,1010.1,84.5,14.2,40.4,3.4,2,10,2023-12-11T07:09:53,2023-12-11T16:28:35,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
New York,2023-12-12,6.8,2,4.6,5.2,-1.2,1.7,-5.5,48.1,0,0,0,,0,0,40.7,20.5,250.5,1027.7,28.8,16,105.3,9.3,5,10,2023-12-12T07:10:41,2023-12-12T16:28:43,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
New York,2023-12-13,8.5,3,5.3,6.1,-0.9,2.5,-5.8,45.8,0,0,0,,0,0,44.7,23.5,281.7,1031.1,12.5,16,101.3,8.7,5,10,2023-12-13T07:11:27,2023-12-13T16:28:54,0.03,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
New York,2023-12-14,4.8,0.8,3,3.6,-3.6,-0.3,-8.2,44.1,0,0,0,,0,0,35.3,19.9,284.7,1036,18,16,114.5,10,6,10,2023-12-14T07:12:12,2023-12-14T16:29:07,0.06,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
New York,2023-12-15,14.6,3,8.2,14.6,-0.5,6.7,-4.4,41.3,0,0,0,,0,0,35.3,16.1,249.6,1027.9,11,16,102.3,8.8,5,10,2023-12-15T07:12:55,2023-12-15T16:29:22,0.1,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
New York,2023-12-16,12.2,8.5,9.8,12.2,6.5,8.8,0.2,52.1,0,0,0,,0,0,25.9,16.6,44.2,1031,29.3,16,96,8.4,4,10,2023-12-16T07:13:37,2023-12-16T16:29:39,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
New York,2023-12-17,14.4,8.5,10.5,14.4,6.2,9.6,7.8,83.8,3.581,100,29.17,rain,0,0,46.4,17.1,67.8,1022.1,100,13.1,24.2,2.1,1,10,2023-12-17T07:14:16,2023-12-17T16:29:59,0.17,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
New York,2023-12-18,16.9,6.3,12.4,16.9,3.4,11.6,8.4,77.5,53.739,100,58.33,rain,0,0,63.2,35.9,209.9,992.2,72.6,10.1,35.6,3.1,4,10,2023-12-18T07:14:54,2023-12-18T16:30:20,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
New York,2023-12-19,6.3,0.8,3.9,4.4,-3.4,0.2,-4.5,55.1,0,0,0,,0,0,42.3,25.8,286.3,1014.3,51.2,16,120,10.4,6,10,2023-12-19T07:15:30,2023-12-19T16:30:44,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
New York,2023-12-20,7.3,-0.7,2.7,6.7,-5.8,-0.5,-6.8,50.2,0,0,0,,0,0,37.1,22.4,317.6,1027.4,32.4,16,96.5,8.4,5,10,2023-12-20T07:16:04,2023-12-20T16:31:10,0.28,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
New York,2023-12-21,5.7,-0.7,2.9,2.6,-5.7,-0.5,-7,49.5,0,0,0,,0,0,37.1,18.5,1.3,1029.5,12.2,16,98.8,8.5,5,10,2023-12-21T07:16:36,2023-12-21T16:31:39,0.31,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
New York,2023-12-22,3,-3.6,0,3,-7.7,-2.2,-11.3,43.3,0,0,0,,0,0,20.5,14.7,13.7,1031.5,25.9,16,89.3,7.6,5,10,2023-12-22T07:17:06,2023-12-22T16:32:09,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
New York,2023-12-23,6.3,0.7,3.6,4.4,-1.2,1.9,-4.5,56.4,0,0,0,,0,0,14.8,10.9,57.7,1031.7,79.6,16,37.5,3.1,2,10,2023-12-23T07:17:34,2023-12-23T16:32:41,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
New York,2023-12-24,8.8,4.6,6.9,8.8,3.6,6.5,3.2,77.4,0.485,100,16.67,rain,0,0,11.2,7.1,6.2,1029.5,97.1,15,34.3,3,2,10,2023-12-24T07:18:00,2023-12-24T16:33:16,0.42,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
New York,2023-12-25,9.2,6.1,7.8,9.1,4.5,7,5.4,85,0,0,0,,0,0,13,10.2,45.7,1029.9,96.2,10,34.3,3,2,10,2023-12-25T07:18:24,2023-12-25T16:33:52,0.45,Overcast,Cloudy skies throughout the day.,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
New York,2023-12-26,9.9,6.7,8,9.6,5.3,7.6,5.7,85.7,0,0,0,,0,0,11.2,7.6,45.6,1025.9,94.3,6,37,3.2,2,10,2023-12-26T07:18:46,2023-12-26T16:34:30,0.5,Overcast,Cloudy skies throughout the day.,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
New York,2023-12-27,9.2,7,8,8.1,5.2,6.6,6.1,88.3,5.205,100,25,rain,0,0,24.1,18.1,48.1,1017.9,99.9,8,28.5,2.5,2,10,2023-12-27T07:19:05,2023-12-27T16:35:10,0.52,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
New York,2023-12-28,12.5,9.3,10.5,12.5,6.5,9.5,9,90.8,34.779,100,70.83,rain,0,0,53.6,26.9,48.8,1005.5,99.9,8.2,15.4,1.3,1,10,2023-12-28T07:19:23,2023-12-28T16:35:52,0.55,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
New York,2023-12-29,12.9,8.5,9.9,12.9,6.4,9.4,6.1,78.1,0.966,100,16.67,rain,0,0,35.3,23.4,271.8,1004.4,85.5,11.8,87.7,7.4,5,10,2023-12-29T07:19:38,2023-12-29T16:36:36,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
New York,2023-12-30,8.3,4,6.2,6.8,0.6,3.5,-0.6,61.5,0,0,0,,0,0,48.1,19.8,273.8,1004.3,71.1,16,43.4,3.8,3,10,2023-12-30T07:19:51,2023-12-30T16:37:22,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
New York,2023-12-31,6.3,4.1,5.5,6.1,0.9,3,-3.9,50.8,0,0,0,,0,0,37.1,16,295.2,1014.1,95.6,15.9,31.9,2.6,2,10,2023-12-31T07:20:02,2023-12-31T16:38:09,0.65,Overcast,Cloudy skies throughout the day.,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
